year,month,zipcode,Unique_Key
2020,10,11694,85
2020,10,11697,1
2020,10,12345,3
2020,11,10000,3
2020,11,10001,314
2020,11,10002,650
2020,11,10003,531
2020,11,10004,23
2020,11,10005,66
2020,11,10006,40
2020,11,10007,54
2020,11,10009,640
2020,11,10010,202
2020,11,10011,971
2020,11,10012,281
2020,11,10013,286
2020,11,10014,439
2020,11,10016,579
2020,11,10017,78
2020,11,10018,118
2020,11,10019,347
2020,11,10020,2
2020,11,10021,92
2020,11,10022,137
2020,11,10023,212
2020,11,10024,584
2020,11,10025,780
2020,11,10026,474
2020,11,10027,645
2020,11,10028,284
2020,11,10029,709
2020,11,10030,337
2020,11,10031,1051
2020,11,10032,848
2020,11,10033,632
2020,11,10034,1070
2020,11,10035,305
2020,11,10036,248
2020,11,10037,279
2020,11,10038,86
2020,11,10039,325
2020,11,10040,772
2020,11,10044,9
2020,11,10045,1
2020,11,10065,108
2020,11,10069,9
2020,11,10075,78
2020,11,10105,2
2020,11,10118,2
2020,11,10128,234
2020,11,10154,1
2020,11,10162,1
2020,11,10165,1
2020,11,10278,1
2020,11,10280,13
2020,11,10282,3
2020,11,10301,217
2020,11,10302,46
2020,11,10303,120
2020,11,10304,172
2020,11,10305,81
2020,11,10306,106
2020,11,10307,26
2020,11,10308,29
2020,11,10309,59
2020,11,10310,128
2020,11,10312,74
2020,11,10314,121
2020,11,10451,330
2020,11,10452,647
2020,11,10453,674
2020,11,10454,328
2020,11,10455,387
2020,11,10456,931
2020,11,10457,825
2020,11,10458,705
2020,11,10459,364
2020,11,10460,855
2020,11,10461,278
2020,11,10462,444
2020,11,10463,770
2020,11,10464,26
2020,11,10465,191
2020,11,10466,3328
2020,11,10467,945
2020,11,10468,785
2020,11,10469,238
2020,11,10470,80
2020,11,10471,148
2020,11,10472,769
2020,11,10473,293
2020,11,10474,83
2020,11,10475,41
2020,11,11001,7
2020,11,11004,30
2020,11,11040,12
2020,11,11101,310
2020,11,11102,205
2020,11,11103,296
2020,11,11104,269
2020,11,11105,348
2020,11,11106,169
2020,11,11109,26
2020,11,11201,512
2020,11,11203,317
2020,11,11204,148
2020,11,11205,261
2020,11,11206,708
2020,11,11207,595
2020,11,11208,457
2020,11,11209,250
2020,11,11210,180
2020,11,11211,682
2020,11,11212,314
2020,11,11213,346
2020,11,11214,247
2020,11,11215,204
2020,11,11216,482
2020,11,11217,231
2020,11,11218,255
2020,11,11219,173
2020,11,11220,281
2020,11,11221,614
2020,11,11222,357
2020,11,11223,224
2020,11,11224,98
2020,11,11225,560
2020,11,11226,749
2020,11,11228,114
2020,11,11229,276
2020,11,11230,309
2020,11,11231,202
2020,11,11232,115
2020,11,11233,388
2020,11,11234,186
2020,11,11235,243
2020,11,11236,262
2020,11,11237,557
2020,11,11238,487
2020,11,11239,31
2020,11,11249,316
2020,11,11354,190
2020,11,11355,244
2020,11,11356,420
2020,11,11357,115
2020,11,11358,72
2020,11,11360,19
2020,11,11361,57
2020,11,11362,15
2020,11,11363,3
2020,11,11364,59
2020,11,11365,93
2020,11,11366,685
2020,11,11367,88
2020,11,11368,844
2020,11,11369,123
2020,11,11370,80
2020,11,11372,383
2020,11,11373,311
2020,11,11374,197
2020,11,11375,294
2020,11,11377,452
2020,11,11378,173
2020,11,11379,87
2020,11,11385,775
2020,11,11411,46
2020,11,11412,102
2020,11,11413,50
2020,11,11414,58
2020,11,11415,139
2020,11,11416,189
2020,11,11417,95
2020,11,11418,173
2020,11,11419,425
2020,11,11420,179
2020,11,11421,179
2020,11,11422,51
2020,11,11423,53
2020,11,11426,15
2020,11,11427,29
2020,11,11428,36
2020,11,11429,31
2020,11,11430,1
2020,11,11432,456
2020,11,11433,151
2020,11,11434,193
2020,11,11435,254
2020,11,11436,67
2020,11,11691,162
2020,11,11692,84
2020,11,11693,77
2020,11,11694,76
2020,11,11697,1
2020,12,10000,1
2020,12,10001,312
2020,12,10002,480
2020,12,10003,292
2020,12,10004,14
2020,12,10005,38
2020,12,10006,13
2020,12,10007,19
2020,12,10009,589
2020,12,10010,154
2020,12,10011,904
2020,12,10012,200
2020,12,10013,218
2020,12,10014,196
2020,12,10016,578
2020,12,10017,121
2020,12,10018,83
2020,12,10019,287
2020,12,10020,1
2020,12,10021,97
2020,12,10022,85
2020,12,10023,353
2020,12,10024,404
2020,12,10025,540
2020,12,10026,377
2020,12,10027,441
2020,12,10028,188
2020,12,10029,618
2020,12,10030,273
2020,12,10031,1005
2020,12,10032,595
2020,12,10033,445
2020,12,10034,551
2020,12,10035,217
2020,12,10036,214
2020,12,10037,176
2020,12,10038,132
2020,12,10039,322
2020,12,10040,573
2020,12,10041,1
2020,12,10044,9
2020,12,10065,71
2020,12,10069,5
2020,12,10075,45
2020,12,10118,1
2020,12,10120,2
2020,12,10128,225
2020,12,10162,1
2020,12,10165,1
2020,12,10166,1
2020,12,10280,6
2020,12,10282,1
2020,12,10301,212
2020,12,10302,25
2020,12,10303,67
2020,12,10304,130
2020,12,10305,68
2020,12,10306,88
2020,12,10307,14
2020,12,10308,24
2020,12,10309,39
2020,12,10310,75
2020,12,10312,35
2020,12,10314,106
2020,12,10451,234
2020,12,10452,406
2020,12,10453,535
2020,12,10454,221
2020,12,10455,330
2020,12,10456,636
2020,12,10457,650
2020,12,10458,684
2020,12,10459,228
2020,12,10460,507
2020,12,10461,238
2020,12,10462,404
2020,12,10463,455
2020,12,10464,13
2020,12,10465,107
2020,12,10466,3820
2020,12,10467,766
2020,12,10468,553
2020,12,10469,136
2020,12,10470,69
2020,12,10471,132
2020,12,10472,576
2020,12,10473,164
2020,12,10474,64
2020,12,10475,24
2020,12,11001,2
2020,12,11004,5
2020,12,11040,1
2020,12,11101,197
2020,12,11102,122
2020,12,11103,165
2020,12,11104,203
2020,12,11105,137
2020,12,11106,138
2020,12,11109,21
2020,12,11201,417
2020,12,11203,205
2020,12,11204,160
2020,12,11205,177
2020,12,11206,525
2020,12,11207,506
2020,12,11208,231
2020,12,11209,246
2020,12,11210,184
2020,12,11211,365
2020,12,11212,256
2020,12,11213,369
2020,12,11214,209
2020,12,11215,192
2020,12,11216,271
2020,12,11217,162
2020,12,11218,249
2020,12,11219,108
2020,12,11220,224
2020,12,11221,453
2020,12,11222,189
2020,12,11223,178
2020,12,11224,161
2020,12,11225,425
2020,12,11226,697
2020,12,11228,132
2020,12,11229,213
2020,12,11230,262
2020,12,11231,130
2020,12,11232,122
2020,12,11233,284
2020,12,11234,131
2020,12,11235,188
2020,12,11236,177
2020,12,11237,370
2020,12,11238,287
2020,12,11239,16
2020,12,11249,181
2020,12,11354,168
2020,12,11355,210
2020,12,11356,201
2020,12,11357,72
2020,12,11358,69
2020,12,11360,18
2020,12,11361,28
2020,12,11362,21
2020,12,11363,3
2020,12,11364,55
2020,12,11365,122
2020,12,11366,823
2020,12,11367,100
2020,12,11368,360
2020,12,11369,76
2020,12,11370,52
2020,12,11372,298
2020,12,11373,268
2020,12,11374,208
2020,12,11375,182
2020,12,11377,356
2020,12,11378,183
2020,12,11379,84
2020,12,11385,463
2020,12,11411,54
2020,12,11412,49
2020,12,11413,33
2020,12,11414,79
2020,12,11415,115
2020,12,11416,111
2020,12,11417,47
2020,12,11418,121
2020,12,11419,169
2020,12,11420,90
2020,12,11421,149
2020,12,11422,36
2020,12,11423,37
2020,12,11426,13
2020,12,11427,49
2020,12,11428,23
2020,12,11429,13
2020,12,11432,338
2020,12,11433,187
2020,12,11434,150
2020,12,11435,177
2020,12,11436,36
2020,12,11691,141
2020,12,11692,79
2020,12,11693,49
2020,12,11694,62
2021,1,10000,3
2021,1,10001,607
2021,1,10002,490
2021,1,10003,338
2021,1,10004,29
2021,1,10005,32
2021,1,10006,13
2021,1,10007,61
2021,1,10009,503
2021,1,10010,332
2021,1,10011,1178
2021,1,10012,217
2021,1,10013,247
2021,1,10014,287
2021,1,10016,545
2021,1,10017,154
2021,1,10018,86
2021,1,10019,337
2021,1,10021,82
2021,1,10022,109
2021,1,10023,241
2021,1,10024,501
2021,1,10025,635
2021,1,10026,336
2021,1,10027,548
2021,1,10028,173
2021,1,10029,488
2021,1,10030,218
2021,1,10031,796
2021,1,10032,656
2021,1,10033,403
2021,1,10034,442
2021,1,10035,244
2021,1,10036,219
2021,1,10037,152
2021,1,10038,130
2021,1,10039,288
2021,1,10040,429
2021,1,10041,2
2021,1,10044,10
2021,1,10045,1
2021,1,10065,106
2021,1,10069,2
2021,1,10075,101
2021,1,10103,2
2021,1,10118,6
2021,1,10120,3
2021,1,10122,1
2021,1,10128,232
2021,1,10154,1
2021,1,10162,1
2021,1,10174,1
2021,1,10280,9
2021,1,10282,3
2021,1,10301,163
2021,1,10302,24
2021,1,10303,81
2021,1,10304,121
2021,1,10305,65
2021,1,10306,83
2021,1,10307,24
2021,1,10308,19
2021,1,10309,29
2021,1,10310,114
2021,1,10312,43
2021,1,10314,72
2021,1,10451,293
2021,1,10452,372
2021,1,10453,411
2021,1,10454,204
2021,1,10455,287
2021,1,10456,937
2021,1,10457,694
2021,1,10458,647
2021,1,10459,217
2021,1,10460,602
2021,1,10461,227
2021,1,10462,447
2021,1,10463,390
2021,1,10464,8
2021,1,10465,97
2021,1,10466,3447
2021,1,10467,679
2021,1,10468,587
2021,1,10469,129
2021,1,10470,50
2021,1,10471,76
2021,1,10472,505
2021,1,10473,207
2021,1,10474,56
2021,1,10475,32
2021,1,11001,6
2021,1,11004,3
2021,1,11101,180
2021,1,11102,130
2021,1,11103,160
2021,1,11104,183
2021,1,11105,136
2021,1,11106,162
2021,1,11109,13
2021,1,11201,373
2021,1,11203,225
2021,1,11204,171
2021,1,11205,201
2021,1,11206,461
2021,1,11207,438
2021,1,11208,239
2021,1,11209,256
2021,1,11210,163
2021,1,11211,343
2021,1,11212,300
2021,1,11213,333
2021,1,11214,293
2021,1,11215,165
2021,1,11216,288
2021,1,11217,206
2021,1,11218,223
2021,1,11219,100
2021,1,11220,218
2021,1,11221,415
2021,1,11222,177
2021,1,11223,194
2021,1,11224,132
2021,1,11225,423
2021,1,11226,744
2021,1,11228,163
2021,1,11229,189
2021,1,11230,292
2021,1,11231,137
2021,1,11232,88
2021,1,11233,299
2021,1,11234,166
2021,1,11235,181
2021,1,11236,168
2021,1,11237,330
2021,1,11238,304
2021,1,11239,31
2021,1,11249,195
2021,1,11354,136
2021,1,11355,176
2021,1,11356,164
2021,1,11357,89
2021,1,11358,53
2021,1,11360,5
2021,1,11361,49
2021,1,11362,8
2021,1,11363,5
2021,1,11364,50
2021,1,11365,135
2021,1,11366,464
2021,1,11367,92
2021,1,11368,343
2021,1,11369,81
2021,1,11370,36
2021,1,11372,284
2021,1,11373,293
2021,1,11374,201
2021,1,11375,138
2021,1,11377,341
2021,1,11378,81
2021,1,11379,76
2021,1,11385,457
2021,1,11411,29
2021,1,11412,66
2021,1,11413,32
2021,1,11414,58
2021,1,11415,66
2021,1,11416,85
2021,1,11417,56
2021,1,11418,115
2021,1,11419,142
2021,1,11420,79
2021,1,11421,131
2021,1,11422,38
2021,1,11423,60
2021,1,11426,9
2021,1,11427,53
2021,1,11428,24
2021,1,11429,24
2021,1,11432,304
2021,1,11433,194
2021,1,11434,117
2021,1,11435,158
2021,1,11436,45
2021,1,11691,130
2021,1,11692,96
2021,1,11693,49
2021,1,11694,62
2021,1,11697,4
2021,2,10001,291
2021,2,10002,373
2021,2,10003,384
2021,2,10004,30
2021,2,10005,31
2021,2,10006,16
2021,2,10007,40
2021,2,10009,436
2021,2,10010,197
2021,2,10011,693
2021,2,10012,190
2021,2,10013,125
2021,2,10014,257
2021,2,10016,395
2021,2,10017,77
2021,2,10018,66
2021,2,10019,255
2021,2,10020,2
2021,2,10021,91
2021,2,10022,98
2021,2,10023,170
2021,2,10024,190
2021,2,10025,459
2021,2,10026,345
2021,2,10027,404
2021,2,10028,165
2021,2,10029,426
2021,2,10030,197
2021,2,10031,703
2021,2,10032,527
2021,2,10033,354
2021,2,10034,523
2021,2,10035,235
2021,2,10036,172
2021,2,10037,161
2021,2,10038,111
2021,2,10039,234
2021,2,10040,435
2021,2,10041,6
2021,2,10044,4
2021,2,10065,70
2021,2,10069,3
2021,2,10075,60
2021,2,10103,5
2021,2,10106,1
2021,2,10120,2
2021,2,10128,183
2021,2,10162,3
2021,2,10280,6
2021,2,10282,7
2021,2,10301,130
2021,2,10302,15
2021,2,10303,22
2021,2,10304,148
2021,2,10305,61
2021,2,10306,69
2021,2,10307,11
2021,2,10308,14
2021,2,10309,15
2021,2,10310,63
2021,2,10312,49
2021,2,10314,61
2021,2,10451,278
2021,2,10452,355
2021,2,10453,364
2021,2,10454,226
2021,2,10455,276
2021,2,10456,650
2021,2,10457,619
2021,2,10458,542
2021,2,10459,225
2021,2,10460,522
2021,2,10461,180
2021,2,10462,486
2021,2,10463,391
2021,2,10464,12
2021,2,10465,63
2021,2,10466,151
2021,2,10467,609
2021,2,10468,540
2021,2,10469,96
2021,2,10470,36
2021,2,10471,83
2021,2,10472,638
2021,2,10473,187
2021,2,10474,59
2021,2,10475,41
2021,2,11001,2
2021,2,11004,6
2021,2,11040,3
2021,2,11101,183
2021,2,11102,137
2021,2,11103,152
2021,2,11104,127
2021,2,11105,158
2021,2,11106,181
2021,2,11109,9
2021,2,11201,286
2021,2,11203,179
2021,2,11204,203
2021,2,11205,212
2021,2,11206,445
2021,2,11207,301
2021,2,11208,266
2021,2,11209,242
2021,2,11210,156
2021,2,11211,371
2021,2,11212,305
2021,2,11213,259
2021,2,11214,247
2021,2,11215,163
2021,2,11216,234
2021,2,11217,220
2021,2,11218,200
2021,2,11219,114
2021,2,11220,172
2021,2,11221,310
2021,2,11222,203
2021,2,11223,165
2021,2,11224,117
2021,2,11225,291
2021,2,11226,615
2021,2,11228,199
2021,2,11229,169
2021,2,11230,233
2021,2,11231,96
2021,2,11232,111
2021,2,11233,281
2021,2,11234,110
2021,2,11235,138
2021,2,11236,98
2021,2,11237,307
2021,2,11238,269
2021,2,11239,28
2021,2,11249,148
2021,2,11354,114
2021,2,11355,168
2021,2,11356,40
2021,2,11357,81
2021,2,11358,49
2021,2,11360,18
2021,2,11361,37
2021,2,11362,5
2021,2,11363,4
2021,2,11364,40
2021,2,11365,101
2021,2,11366,197
2021,2,11367,56
2021,2,11368,255
2021,2,11369,69
2021,2,11370,52
2021,2,11372,293
2021,2,11373,271
2021,2,11374,197
2021,2,11375,134
2021,2,11377,314
2021,2,11378,62
2021,2,11379,52
2021,2,11385,386
2021,2,11411,45
2021,2,11412,35
2021,2,11413,23
2021,2,11414,20
2021,2,11415,76
2021,2,11416,51
2021,2,11417,52
2021,2,11418,107
2021,2,11419,97
2021,2,11420,60
2021,2,11421,71
2021,2,11422,28
2021,2,11423,35
2021,2,11426,14
2021,2,11427,17
2021,2,11428,10
2021,2,11429,10
2021,2,11432,253
2021,2,11433,193
2021,2,11434,67
2021,2,11435,152
2021,2,11436,12
2021,2,11691,109
2021,2,11692,78
2021,2,11693,51
2021,2,11694,45
2021,3,10000,3
2021,3,10001,366
2021,3,10002,655
2021,3,10003,585
2021,3,10004,42
2021,3,10005,67
2021,3,10006,22
2021,3,10007,35
2021,3,10009,565
2021,3,10010,224
2021,3,10011,573
2021,3,10012,267
2021,3,10013,220
2021,3,10014,413
2021,3,10016,506
2021,3,10017,111
2021,3,10018,98
2021,3,10019,343
2021,3,10020,3
2021,3,10021,113
2021,3,10022,177
2021,3,10023,271
2021,3,10024,296
2021,3,10025,668
2021,3,10026,596
2021,3,10027,571
2021,3,10028,306
2021,3,10029,551
2021,3,10030,394
2021,3,10031,1012
2021,3,10032,792
2021,3,10033,639
2021,3,10034,1042
2021,3,10035,298
2021,3,10036,274
2021,3,10037,332
2021,3,10038,149
2021,3,10039,348
2021,3,10040,646
2021,3,10044,6
2021,3,10065,114
2021,3,10069,5
2021,3,10075,59
2021,3,10103,2
2021,3,10106,1
2021,3,10118,1
2021,3,10128,252
2021,3,10162,2
2021,3,10167,1
2021,3,10169,1
2021,3,10172,1
2021,3,10280,2
2021,3,10282,5
2021,3,10301,156
2021,3,10302,35
2021,3,10303,39
2021,3,10304,143
2021,3,10305,95
2021,3,10306,108
2021,3,10307,18
2021,3,10308,17
2021,3,10309,33
2021,3,10310,96
2021,3,10312,77
2021,3,10314,102
2021,3,10451,481
2021,3,10452,586
2021,3,10453,586
2021,3,10454,271
2021,3,10455,329
2021,3,10456,753
2021,3,10457,765
2021,3,10458,806
2021,3,10459,292
2021,3,10460,868
2021,3,10461,279
2021,3,10462,588
2021,3,10463,545
2021,3,10464,11
2021,3,10465,194
2021,3,10466,278
2021,3,10467,711
2021,3,10468,880
2021,3,10469,193
2021,3,10470,77
2021,3,10471,107
2021,3,10472,800
2021,3,10473,348
2021,3,10474,57
2021,3,10475,61
2021,3,11004,20
2021,3,11040,2
2021,3,11101,236
2021,3,11102,174
2021,3,11103,211
2021,3,11104,182
2021,3,11105,245
2021,3,11106,224
2021,3,11109,14
2021,3,11201,510
2021,3,11203,258
2021,3,11204,147
2021,3,11205,234
2021,3,11206,604
2021,3,11207,522
2021,3,11208,389
2021,3,11209,239
2021,3,11210,159
2021,3,11211,494
2021,3,11212,384
2021,3,11213,389
2021,3,11214,261
2021,3,11215,252
2021,3,11216,440
2021,3,11217,308
2021,3,11218,288
2021,3,11219,111
2021,3,11220,265
2021,3,11221,611
2021,3,11222,272
2021,3,11223,198
2021,3,11224,90
2021,3,11225,474
2021,3,11226,923
2021,3,11228,148
2021,3,11229,236
2021,3,11230,262
2021,3,11231,165
2021,3,11232,97
2021,3,11233,352
2021,3,11234,150
2021,3,11235,140
2021,3,11236,160
2021,3,11237,505
2021,3,11238,386
2021,3,11239,33
2021,3,11249,254
2021,3,11354,128
2021,3,11355,227
2021,3,11356,79
2021,3,11357,154
2021,3,11358,68
2021,3,11360,30
2021,3,11361,73
2021,3,11362,17
2021,3,11363,14
2021,3,11364,38
2021,3,11365,181
2021,3,11366,480
2021,3,11367,98
2021,3,11368,667
2021,3,11369,100
2021,3,11370,51
2021,3,11372,311
2021,3,11373,302
2021,3,11374,259
2021,3,11375,174
2021,3,11377,437
2021,3,11378,139
2021,3,11379,87
2021,3,11385,431
2021,3,11411,65
2021,3,11412,65
2021,3,11413,34
2021,3,11414,53
2021,3,11415,94
2021,3,11416,110
2021,3,11417,107
2021,3,11418,96
2021,3,11419,252
2021,3,11420,98
2021,3,11421,176
2021,3,11422,33
2021,3,11423,65
2021,3,11426,17
2021,3,11427,38
2021,3,11428,26
2021,3,11429,45
2021,3,11430,1
2021,3,11432,376
2021,3,11433,269
2021,3,11434,120
2021,3,11435,217
2021,3,11436,59
2021,3,11691,142
2021,3,11692,69
2021,3,11693,78
2021,3,11694,76
2021,3,11697,1
2021,3,12345,2
2021,4,10000,2
2021,4,10001,434
2021,4,10002,999
2021,4,10003,798
2021,4,10004,51
2021,4,10005,110
2021,4,10006,19
2021,4,10007,66
2021,4,10009,888
2021,4,10010,246
2021,4,10011,740
2021,4,10012,420
2021,4,10013,334
2021,4,10014,601
2021,4,10016,392
2021,4,10017,124
2021,4,10018,143
2021,4,10019,475
2021,4,10020,1
2021,4,10021,146
2021,4,10022,156
2021,4,10023,626
2021,4,10024,378
2021,4,10025,810
2021,4,10026,710
2021,4,10027,704
2021,4,10028,353
2021,4,10029,748
2021,4,10030,439
2021,4,10031,1199
2021,4,10032,762
2021,4,10033,883
2021,4,10034,1364
2021,4,10035,278
2021,4,10036,332
2021,4,10037,301
2021,4,10038,139
2021,4,10039,334
2021,4,10040,918
2021,4,10041,1
2021,4,10044,6
2021,4,10065,174
2021,4,10069,7
2021,4,10075,86
2021,4,10103,4
2021,4,10128,210
2021,4,10162,3
2021,4,10165,1
2021,4,10166,1
2021,4,10168,1
2021,4,10172,2
2021,4,10176,1
2021,4,10280,13
2021,4,10282,9
2021,4,10301,277
2021,4,10302,51
2021,4,10303,75
2021,4,10304,214
2021,4,10305,91
2021,4,10306,109
2021,4,10307,32
2021,4,10308,44
2021,4,10309,36
2021,4,10310,106
2021,4,10312,95
2021,4,10314,137
2021,4,10451,618
2021,4,10452,917
2021,4,10453,936
2021,4,10454,298
2021,4,10455,322
2021,4,10456,1048
2021,4,10457,1227
2021,4,10458,1042
2021,4,10459,357
2021,4,10460,861
2021,4,10461,348
2021,4,10462,632
2021,4,10463,693
2021,4,10464,14
2021,4,10465,184
2021,4,10466,809
2021,4,10467,787
2021,4,10468,908
2021,4,10469,268
2021,4,10470,75
2021,4,10471,105
2021,4,10472,866
2021,4,10473,360
2021,4,10474,89
2021,4,10475,70
2021,4,11001,3
2021,4,11004,21
2021,4,11040,7
2021,4,11101,264
2021,4,11102,184
2021,4,11103,262
2021,4,11104,209
2021,4,11105,214
2021,4,11106,236
2021,4,11109,45
2021,4,11201,601
2021,4,11203,325
2021,4,11204,183
2021,4,11205,236
2021,4,11206,678
2021,4,11207,569
2021,4,11208,546
2021,4,11209,332
2021,4,11210,161
2021,4,11211,789
2021,4,11212,580
2021,4,11213,542
2021,4,11214,286
2021,4,11215,330
2021,4,11216,556
2021,4,11217,336
2021,4,11218,328
2021,4,11219,137
2021,4,11220,353
2021,4,11221,818
2021,4,11222,308
2021,4,11223,260
2021,4,11224,115
2021,4,11225,447
2021,4,11226,937
2021,4,11228,110
2021,4,11229,258
2021,4,11230,248
2021,4,11231,191
2021,4,11232,153
2021,4,11233,487
2021,4,11234,201
2021,4,11235,243
2021,4,11236,205
2021,4,11237,597
2021,4,11238,502
2021,4,11239,25
2021,4,11249,279
2021,4,11251,1
2021,4,11354,124
2021,4,11355,253
2021,4,11356,124
2021,4,11357,133
2021,4,11358,80
2021,4,11359,2
2021,4,11360,33
2021,4,11361,83
2021,4,11362,29
2021,4,11363,18
2021,4,11364,42
2021,4,11365,163
2021,4,11366,607
2021,4,11367,89
2021,4,11368,801
2021,4,11369,130
2021,4,11370,105
2021,4,11372,385
2021,4,11373,424
2021,4,11374,121
2021,4,11375,185
2021,4,11377,533
2021,4,11378,114
2021,4,11379,143
2021,4,11385,531
2021,4,11411,59
2021,4,11412,81
2021,4,11413,83
2021,4,11414,75
2021,4,11415,102
2021,4,11416,130
2021,4,11417,193
2021,4,11418,183
2021,4,11419,280
2021,4,11420,164
2021,4,11421,242
2021,4,11422,57
2021,4,11423,83
2021,4,11426,57
2021,4,11427,54
2021,4,11428,36
2021,4,11429,57
2021,4,11432,287
2021,4,11433,310
2021,4,11434,138
2021,4,11435,267
2021,4,11436,74
2021,4,11691,182
2021,4,11692,65
2021,4,11693,63
2021,4,11694,57
2021,4,11697,1
2021,4,12345,1
2021,5,10000,11
2021,5,10001,353
2021,5,10002,1205
2021,5,10003,845
2021,5,10004,40
2021,5,10005,71
2021,5,10006,20
2021,5,10007,51
2021,5,10009,1211
2021,5,10010,201
2021,5,10011,734
2021,5,10012,467
2021,5,10013,353
2021,5,10014,689
2021,5,10016,456
2021,5,10017,136
2021,5,10018,133
2021,5,10019,387
2021,5,10021,135
2021,5,10022,224
2021,5,10023,320
2021,5,10024,377
2021,5,10025,871
2021,5,10026,949
2021,5,10027,770
2021,5,10028,329
2021,5,10029,846
2021,5,10030,525
2021,5,10031,1636
2021,5,10032,1214
2021,5,10033,1204
2021,5,10034,1853
2021,5,10035,332
2021,5,10036,409
2021,5,10037,458
2021,5,10038,124
2021,5,10039,739
2021,5,10040,1179
2021,5,10041,1
2021,5,10044,13
2021,5,10065,126
2021,5,10069,2
2021,5,10075,82
2021,5,10103,1
2021,5,10128,229
2021,5,10162,3
2021,5,10271,2
2021,5,10280,18
2021,5,10282,6
2021,5,10301,431
2021,5,10302,89
2021,5,10303,140
2021,5,10304,269
2021,5,10305,121
2021,5,10306,118
2021,5,10307,59
2021,5,10308,65
2021,5,10309,77
2021,5,10310,161
2021,5,10312,144
2021,5,10314,215
2021,5,10451,888
2021,5,10452,1547
2021,5,10453,1835
2021,5,10454,436
2021,5,10455,517
2021,5,10456,1319
2021,5,10457,2790
2021,5,10458,1436
2021,5,10459,617
2021,5,10460,1126
2021,5,10461,377
2021,5,10462,798
2021,5,10463,1073
2021,5,10464,20
2021,5,10465,316
2021,5,10466,1285
2021,5,10467,1064
2021,5,10468,1365
2021,5,10469,409
2021,5,10470,52
2021,5,10471,165
2021,5,10472,1232
2021,5,10473,441
2021,5,10474,104
2021,5,10475,74
2021,5,11001,1
2021,5,11004,53
2021,5,11040,12
2021,5,11101,394
2021,5,11102,283
2021,5,11103,328
2021,5,11104,161
2021,5,11105,361
2021,5,11106,296
2021,5,11109,43
2021,5,11201,614
2021,5,11203,381
2021,5,11204,228
2021,5,11205,385
2021,5,11206,941
2021,5,11207,1051
2021,5,11208,1009
2021,5,11209,401
2021,5,11210,262
2021,5,11211,1115
2021,5,11212,717
2021,5,11213,668
2021,5,11214,311
2021,5,11215,367
2021,5,11216,796
2021,5,11217,431
2021,5,11218,411
2021,5,11219,185
2021,5,11220,566
2021,5,11221,976
2021,5,11222,544
2021,5,11223,246
2021,5,11224,242
2021,5,11225,591
2021,5,11226,1510
2021,5,11228,81
2021,5,11229,345
2021,5,11230,270
2021,5,11231,227
2021,5,11232,217
2021,5,11233,730
2021,5,11234,270
2021,5,11235,300
2021,5,11236,341
2021,5,11237,825
2021,5,11238,759
2021,5,11239,19
2021,5,11249,526
2021,5,11354,179
2021,5,11355,271
2021,5,11356,392
2021,5,11357,152
2021,5,11358,150
2021,5,11359,1
2021,5,11360,37
2021,5,11361,72
2021,5,11362,32
2021,5,11363,12
2021,5,11364,77
2021,5,11365,289
2021,5,11366,1544
2021,5,11367,77
2021,5,11368,1113
2021,5,11369,243
2021,5,11370,96
2021,5,11372,407
2021,5,11373,479
2021,5,11374,167
2021,5,11375,225
2021,5,11377,492
2021,5,11378,276
2021,5,11379,177
2021,5,11385,796
2021,5,11411,70
2021,5,11412,126
2021,5,11413,145
2021,5,11414,103
2021,5,11415,106
2021,5,11416,206
2021,5,11417,317
2021,5,11418,317
2021,5,11419,537
2021,5,11420,442
2021,5,11421,342
2021,5,11422,88
2021,5,11423,122
2021,5,11426,33
2021,5,11427,42
2021,5,11428,74
2021,5,11429,61
2021,5,11430,1
2021,5,11432,501
2021,5,11433,455
2021,5,11434,216
2021,5,11435,326
2021,5,11436,182
2021,5,11691,230
2021,5,11692,167
2021,5,11693,88
2021,5,11694,91
2021,5,11697,6
2021,5,12345,3
2021,6,83,1
2021,6,10000,14
2021,6,10001,245
2021,6,10002,1172
2021,6,10003,691
2021,6,10004,32
2021,6,10005,49
2021,6,10006,10
2021,6,10007,38
2021,6,10009,875
2021,6,10010,284
2021,6,10011,765
2021,6,10012,352
2021,6,10013,255
2021,6,10014,556
2021,6,10016,315
2021,6,10017,101
2021,6,10018,63
2021,6,10019,364
2021,6,10020,2
2021,6,10021,92
2021,6,10022,145
2021,6,10023,237
2021,6,10024,355
2021,6,10025,773
2021,6,10026,950
2021,6,10027,828
2021,6,10028,251
2021,6,10029,928
2021,6,10030,467
2021,6,10031,1742
2021,6,10032,1567
2021,6,10033,1253
2021,6,10034,1686
2021,6,10035,327
2021,6,10036,261
2021,6,10037,334
2021,6,10038,121
2021,6,10039,531
2021,6,10040,1329
2021,6,10044,9
2021,6,10065,97
2021,6,10069,14
2021,6,10075,58
2021,6,10105,1
2021,6,10120,1
2021,6,10122,1
2021,6,10128,158
2021,6,10162,5
2021,6,10167,1
2021,6,10271,2
2021,6,10278,1
2021,6,10280,19
2021,6,10281,1
2021,6,10282,5
2021,6,10301,229
2021,6,10302,88
2021,6,10303,181
2021,6,10304,232
2021,6,10305,113
2021,6,10306,133
2021,6,10307,66
2021,6,10308,56
2021,6,10309,91
2021,6,10310,124
2021,6,10312,163
2021,6,10314,255
2021,6,10451,975
2021,6,10452,1935
