lat,lon,neighs_5,neighs_10,neighs_30
40.83436285,-74.00589414,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.57405368,-74.11467959,Noise - Residential,Noise - Commercial,Noise - Residential
40.53686666,-74.08995562,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.61950449,-73.87732953,Noise - Residential,Noise - Residential,Noise - Residential
40.58231746,-73.85260557,Noise - Residential,Noise - Residential,Noise - Residential
40.62363638,-74.15423793,Noise - Residential,Noise - Residential,Noise - Residential
40.55752612,-74.00589414,Noise - Residential,Noise - Residential,Noise - Residential
40.58644936,-74.12951397,Noise - Residential,Noise - Residential,Noise - Residential
40.66908719,-73.91688787,Noise - Street/Sidewalk,Noise - Residential,Noise - Residential
40.7599888,-74.15918272,Noise - Residential,Noise - Commercial,Noise - Commercial
40.64842773,-74.07512124,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.73106556,-73.86249515,Noise - Vehicle,Noise - Street/Sidewalk,Noise - Commercial
40.69387854,-73.83777119,Noise - Residential,Noise - Residential,Noise - Commercial
40.84675853,-74.22346503,Noise - Vehicle,Noise - Residential,Noise - Residential
40.8095715,-74.19874107,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.69801043,-74.11467959,Noise - Commercial,Noise - Commercial,Noise - Residential
40.78064826,-73.90205349,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.5657899,-73.94655663,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.87154988,-74.14434834,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.52860287,-73.92183267,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.54513044,-74.10479,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.57405368,-74.22840982,Noise - Helicopter,Noise - Residential,Noise - Commercial
40.84262664,-73.84766077,Noise - Residential,Noise - Residential,Noise - Residential
40.72280178,-74.0355629,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.50794342,-74.08006604,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.80543961,-73.82293681,Noise - Residential,Noise - Residential,Noise - Residential
40.59058125,-73.86743994,Noise - Residential,Noise - Residential,Noise - Residential
40.59471314,-74.14434834,Noise - Residential,Noise - Residential,Noise - Residential
40.55752612,-74.11962438,Noise - Residential,Noise - Residential,Noise - Commercial
40.85502231,-73.86249515,Noise - Street/Sidewalk,Noise - Residential,Noise - Residential
40.64016395,-73.90699829,Noise - Commercial,Noise - Commercial,Noise - Residential
40.61950449,-74.06523166,Noise - Residential,Noise - Residential,Noise - Residential
40.70214232,-73.85260557,Noise - Commercial,Noise - Vehicle,Noise - Commercial
40.73106556,-73.97622539,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.87981366,-73.78337847,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.6649553,-73.8278816,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.70627421,-74.12951397,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.73519746,-74.25313379,Noise - Residential,Noise - Residential,Noise - Residential
40.66908719,-74.10479,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.69801043,-74.22840982,Noise - Residential,Noise - Residential,Noise - Residential
40.75172502,-73.89216391,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.73106556,-74.05039728,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.8137034,-73.83777119,Noise - Residential,Noise - Residential,Noise - Vehicle
40.84262664,-73.96139101,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.77651637,-73.81304722,Noise - Commercial,Noise - Commercial,Noise - Residential
40.78064826,-74.08995562,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.5657899,-74.13445876,Noise - Residential,Noise - Residential,Noise - Commercial
40.8632861,-73.87732953,Noise - Commercial,Noise - Residential,Noise - Residential
40.52860287,-74.10973479,Noise - Commercial,Noise - Residential,Noise - Residential
40.82609907,-73.85260557,Noise - Residential,Noise - Commercial,Noise - Commercial
40.85502231,-73.97622539,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.84262664,-74.0355629,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.49967963,-73.81304722,Noise - Commercial,Noise - Commercial,Noise - Residential
40.80543961,-74.01083894,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.59058125,-74.05534207,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.88807745,-73.79821284,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.89220934,-74.07512124,Noise - Helicopter,Noise - Helicopter,Noise - Street/Sidewalk
40.67735097,-74.11962438,Noise - Commercial,Noise - Commercial,Noise - Residential
40.70627421,-74.2432442,Noise - Residential,Noise - Residential,Noise - Residential
40.85502231,-74.05039728,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.64016395,-74.09490042,Noise - Commercial,Noise - Residential,Noise - Commercial
40.61124071,-73.79821284,Noise - Residential,Noise - Residential,Noise - Residential
40.70214232,-74.04050769,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.78478015,-73.8278816,Noise - Vehicle,Noise - Residential,Noise - Residential
40.8137034,-73.95150142,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.78891205,-74.10479,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.81783529,-74.22840982,Noise - Vehicle,Noise - Residential,Noise - Residential
40.75172502,-74.08006604,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.78064826,-74.20368586,Noise - Vehicle,Noise - Residential,Noise - Residential
40.5657899,-74.24818899,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.83436285,-73.86743994,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Commercial
40.8632861,-73.99105977,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.79717583,-73.84271598,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.53686666,-73.95150142,Noise - Residential,Noise - Residential,Noise - Commercial
40.8137034,-74.02567332,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.49967963,-73.92677746,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.8591542,-73.78832326,Noise - Commercial,Noise - Commercial,Noise - Vehicle
40.56165801,-73.87238474,Noise - Commercial,Noise - Residential,Noise - Residential
40.58644936,-73.99105977,Noise - Street/Sidewalk,Noise - Residential,Noise - Residential
40.8632861,-74.06523166,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.89220934,-74.18885148,Noise - Helicopter,Noise - Helicopter,Noise - Commercial
40.67735097,-74.23335462,Noise - Residential,Noise - Residential,Noise - Residential
40.53686666,-74.02567332,Noise - Residential,Noise - Residential,Noise - Residential
40.82609907,-74.04050769,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.9087369,-73.8278816,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.64842773,-73.93666704,Noise - Residential,Noise - Residential,Noise - Residential
40.49967963,-74.00094935,Noise - Residential,Noise - Residential,Noise - Residential
40.58231746,-73.78832326,Noise - Residential,Noise - Residential,Noise - Residential
40.61124071,-73.91194308,Noise - Residential,Noise - Residential,Noise - Residential
40.67321908,-73.85755036,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.7599888,-74.09490042,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.78891205,-74.21852024,Noise - Vehicle,Noise - Residential,Noise - Residential
40.54513044,-73.9663358,Noise - Street/Sidewalk,Noise - Vehicle,Noise - Residential
40.83436285,-73.98117018,Noise - Residential,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.69387854,-73.77348888,Noise - Residential,Noise - Residential,Noise - Residential
40.72280178,-73.8971087,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.50794342,-73.94161184,Noise - Residential,Noise - Street/Sidewalk,Noise - Commercial
40.78478015,-74.01578373,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.68561476,-73.87238474,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.74759313,-73.81799202,Noise - Vehicle,Noise - Residential,Noise - Residential
40.51207531,-74.21852024,Noise - Commercial,Noise - Residential,Noise - Commercial
40.87154988,-74.08006604,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.90047312,-74.20368586,Noise - Helicopter,Noise - Helicopter,Noise - Commercial
40.55752612,-73.98117018,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.83436285,-74.05534207,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.57405368,-74.16412752,Noise - Commercial,Noise - Residential,Noise - Residential
40.8632861,-74.17896189,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.50794342,-74.01578373,Noise - Residential,Noise - Residential,Noise - Residential
40.53686666,-74.13940355,Noise - Commercial,Noise - Commercial,Noise - Residential
40.79717583,-74.03061811,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.61950449,-73.92677746,Noise - Commercial,Noise - Commercial,Noise - Residential
40.55339422,-73.77843367,Noise - Residential,Noise - Residential,Noise - Residential
40.58231746,-73.90205349,Noise - Commercial,Noise - Residential,Noise - Residential
40.64429584,-73.84766077,Noise - Vehicle,Noise - Vehicle,Noise - Residential
40.58644936,-74.17896189,Noise - Residential,Noise - Residential,Noise - Residential
40.66908719,-73.9663358,Noise - Helicopter,Noise - Helicopter,Noise - Vehicle
40.7599888,-74.20863065,Noise - Vehicle,Noise - Residential,Noise - Residential
40.61950449,-74.00094935,Noise - Residential,Noise - Commercial,Noise - Commercial
40.64842773,-74.12456917,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.9087369,-74.01578373,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.73106556,-73.91194308,Noise - Commercial,Noise - Residential,Noise - Residential
40.61124071,-74.09984521,Noise - Residential,Noise - Residential,Noise - Residential
40.6649553,-73.76359929,Noise - Residential,Noise - Residential,Noise - Residential
40.69387854,-73.88721912,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.8095715,-74.24818899,Noise - Residential,Noise - Residential,Noise - Residential
40.69801043,-74.16412752,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.87154988,-74.19379627,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.52860287,-73.97128059,Noise - Vehicle,Noise - Vehicle,Noise - Residential
40.54513044,-74.15423793,Noise - Commercial,Noise - Commercial,Noise - Residential
40.84262664,-73.8971087,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.72280178,-74.08501083,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.50794342,-74.12951397,Noise - Commercial,Noise - Commercial,Noise - Residential
40.80543961,-73.87238474,Noise - Commercial,Noise - Commercial,Noise - Street/Sidewalk
40.59058125,-73.91688787,Noise - Commercial,Noise - Residential,Noise - Residential
40.76825259,-73.84766077,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.55339422,-73.89216391,Noise - Commercial,Noise - Commercial,Noise - Residential
40.83023096,-73.79326805,Noise - Residential,Noise - Residential,Noise - Residential
40.59471314,-74.19379627,Noise - Residential,Noise - Residential,Noise - Residential
40.52860287,-74.04545249,Noise - Commercial,Noise - Residential,Noise - Residential
40.55752612,-74.16907231,Noise - Residential,Noise - Residential,Noise - Residential
40.85502231,-73.91194308,Noise - Residential,Noise - Residential,Noise - Street/Sidewalk
40.64016395,-73.95644622,Noise - Residential,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.61950449,-74.11467959,Noise - Helicopter,Noise - Helicopter,Noise - Residential
40.70214232,-73.90205349,Noise - Commercial,Noise - Vehicle,Noise - Vehicle
40.87981366,-73.83282639,Noise - Residential,Noise - Commercial,Noise - Residential
40.6649553,-73.87732953,Noise - Residential,Noise - Residential,Noise - Residential
40.5162072,-73.76854409,Noise - Residential,Noise - Residential,Noise - Residential
40.66908719,-74.15423793,Noise - Residential,Noise - Commercial,Noise - Residential
40.75172502,-73.94161184,Noise - Residential,Noise - Residential,Noise - Commercial
40.73106556,-74.09984521,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.8137034,-73.88721912,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.69387854,-74.07512124,Noise - Helicopter,Noise - Vehicle,Noise - Commercial
40.77651637,-73.86249515,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.78064826,-74.13940355,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.5657899,-74.18390669,Noise - Residential,Noise - Residential,Noise - Residential
40.52860287,-74.15918272,Noise - Commercial,Noise - Commercial,Noise - Residential
40.82609907,-73.90205349,Noise - Residential,Noise - Residential,Noise - Street/Sidewalk
40.84262664,-74.08501083,Noise - Commercial,Noise - Commercial,Noise - Helicopter
40.49967963,-73.86249515,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.80543961,-74.06028687,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.59058125,-74.10479,Noise - Commercial,Noise - Commercial,Noise - Residential
40.88807745,-73.84766077,Noise - Commercial,Noise - Residential,Noise - Residential
40.56165801,-73.80810243,Noise - Residential,Noise - Residential,Noise - Residential
40.85089042,-73.82293681,Noise - Street/Sidewalk,Noise - Commercial,Noise - Residential
40.52447098,-73.78337847,Noise - Residential,Noise - Residential,Noise - Residential
40.89220934,-74.12456917,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.67735097,-74.16907231,Noise - Vehicle,Noise - Residential,Noise - Residential
40.85502231,-74.09984521,Noise - Commercial,Noise - Helicopter,Noise - Helicopter
40.64016395,-74.14434834,Noise - Commercial,Noise - Commercial,Noise - Residential
40.70214232,-74.08995562,Noise - Helicopter,Noise - Vehicle,Noise - Commercial
40.78478015,-73.87732953,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.67321908,-73.79326805,Noise - Residential,Noise - Residential,Noise - Residential
40.63603206,-73.76854409,Noise - Residential,Noise - Residential,Noise - Residential
40.75172502,-74.12951397,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.78064826,-74.25313379,Noise - Residential,Noise - Residential,Noise - Commercial
40.83436285,-73.91688787,Noise - Residential,Noise - Vehicle,Noise - Street/Sidewalk
40.79717583,-73.89216391,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.8137034,-74.07512124,Noise - Commercial,Noise - Helicopter,Noise - Commercial
40.68561476,-73.80810243,Noise - Residential,Noise - Vehicle,Noise - Residential
40.84262664,-74.19874107,Noise - Vehicle,Noise - Helicopter,Noise - Helicopter
40.49967963,-73.97622539,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.77651637,-74.05039728,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.8591542,-73.83777119,Noise - Commercial,Noise - Vehicle,Noise - Residential
40.53273477,-73.79821284,Noise - Residential,Noise - Residential,Noise - Residential
40.56165801,-73.92183267,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.8632861,-74.11467959,Noise - Commercial,Noise - Commercial,Noise - Helicopter
40.89220934,-74.23829941,Noise - Vehicle,Noise - Helicopter,Noise - Helicopter
40.82609907,-74.08995562,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.9087369,-73.87732953,Noise - Residential,Noise - Residential,Noise - Residential
40.64842773,-73.98611497,Noise - Residential,Noise - Vehicle,Noise - Vehicle
40.49967963,-74.05039728,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.58231746,-73.83777119,Noise - Residential,Noise - Residential,Noise - Residential
40.61124071,-73.96139101,Noise - Commercial,Noise - Residential,Noise - Residential
40.88807745,-74.0355629,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.78478015,-73.99105977,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.64429584,-73.78337847,Noise - Residential,Noise - Residential,Noise - Residential
40.67321908,-73.90699829,Noise - Residential,Noise - Vehicle,Noise - Street/Sidewalk
40.7599888,-74.14434834,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.75172502,-74.2432442,Noise - Residential,Noise - Residential,Noise - Residential
40.61124071,-74.0355629,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.72280178,-73.94655663,Noise - Street/Sidewalk,Noise - Commercial,Noise - Commercial
40.50794342,-73.99105977,Noise - Residential,Noise - Residential,Noise - Residential
40.78478015,-74.06523166,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.65669151,-73.79821284,Noise - Residential,Noise - Residential,Noise - Residential
40.68561476,-73.92183267,Noise - Vehicle,Noise - Vehicle,Noise - Street/Sidewalk
40.74759313,-73.86743994,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.53273477,-73.91194308,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.90047312,-74.25313379,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.83436285,-74.10479,Noise - Commercial,Noise - Helicopter,Noise - Commercial
40.57405368,-74.21357544,Noise - Helicopter,Noise - Residential,Noise - Residential
40.8632861,-74.22840982,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.72280178,-74.02072852,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.50794342,-74.06523166,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.53686666,-74.18885148,Noise - Commercial,Noise - Residential,Noise - Residential
40.79717583,-74.08006604,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.61950449,-73.97622539,Noise - Vehicle,Noise - Residential,Noise - Residential
40.9087369,-73.99105977,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.49967963,-74.16412752,Noise - Commercial,Noise - Commercial,Noise - Residential
40.76825259,-73.78337847,Noise - Residential,Noise - Commercial,Noise - Residential
40.55339422,-73.8278816,Noise - Residential,Noise - Residential,Noise - Residential
40.58231746,-73.95150142,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.8591542,-74.02567332,Noise - Helicopter,Noise - Street/Sidewalk,Noise - Vehicle
40.6153726,-73.77348888,Noise - Residential,Noise - Residential,Noise - Residential
40.64429584,-73.8971087,Noise - Street/Sidewalk,Noise - Residential,Noise - Residential
40.58644936,-74.22840982,Noise - Helicopter,Noise - Residential,Noise - Residential
40.9087369,-74.06523166,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.64842773,-74.1740171,Noise - Street/Sidewalk,Noise - Residential,Noise - Residential
40.73106556,-73.96139101,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.58231746,-74.02567332,Noise - Residential,Noise - Residential,Noise - Residential
40.61124071,-74.14929314,Noise - Helicopter,Noise - Helicopter,Noise - Residential
40.87981366,-73.76854409,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.6649553,-73.81304722,Noise - Residential,Noise - Residential,Noise - Residential
40.69387854,-73.93666704,Noise - Residential,Noise - Residential,Noise - Commercial
40.62776827,-73.78832326,Noise - Residential,Noise - Residential,Noise - Residential
40.65669151,-73.91194308,Noise - Vehicle,Noise - Vehicle,Noise - Residential
40.67321908,-74.09490042,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.69801043,-74.21357544,Noise - Residential,Noise - Residential,Noise - Residential
40.87154988,-74.2432442,Noise - Vehicle,Noise - Residential,Noise - Residential
40.54513044,-74.20368586,Noise - Helicopter,Noise - Residential,Noise - Residential
40.83436285,-74.21852024,Noise - Vehicle,Noise - Residential,Noise - Residential
40.69387854,-74.01083894,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.72280178,-74.13445876,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.50794342,-74.17896189,Noise - Commercial,Noise - Commercial,Noise - Residential
40.80543961,-73.92183267,Noise - Street/Sidewalk,Noise - Commercial,Noise - Residential
40.59058125,-73.9663358,Noise - Residential,Noise - Residential,Noise - Residential
40.73932935,-73.77348888,Noise - Residential,Noise - Commercial,Noise - Commercial
40.76825259,-73.8971087,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.55339422,-73.94161184,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.83023096,-73.84271598,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.6153726,-73.88721912,Noise - Residential,Noise - Residential,Noise - Residential
40.50381152,-73.80315764,Noise - Commercial,Noise - Residential,Noise - Residential
40.55752612,-74.21852024,Noise - Helicopter,Noise - Residential,Noise - Commercial
40.85502231,-73.96139101,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.59058125,-74.04050769,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.61950449,-74.16412752,Noise - Residential,Noise - Residential,Noise - Residential
40.70214232,-73.95150142,Noise - Residential,Noise - Residential,Noise - Residential
40.55339422,-74.01578373,Noise - Residential,Noise - Residential,Noise - Residential
40.58231746,-74.13940355,Noise - Residential,Noise - Residential,Noise - Residential
40.87981366,-73.88227432,Noise - Commercial,Noise - Commercial,Noise - Street/Sidewalk
40.6649553,-73.92677746,Noise - Residential,Noise - Residential,Noise - Street/Sidewalk
40.5162072,-73.81799202,Noise - Commercial,Noise - Residential,Noise - Residential
40.66908719,-74.20368586,Noise - Residential,Noise - Residential,Noise - Residential
40.73106556,-74.14929314,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.8137034,-73.93666704,Noise - Residential,Noise - Residential,Noise - Vehicle
40.6649553,-74.00094935,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.69387854,-74.12456917,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.77651637,-73.91194308,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.73932935,-73.88721912,Noise - Residential,Noise - Residential,Noise - Commercial
40.80130772,-73.83282639,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.78064826,-74.18885148,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.5657899,-74.23335462,Noise - Residential,Noise - Residential,Noise - Commercial
40.52860287,-74.20863065,Noise - Residential,Noise - Residential,Noise - Commercial
40.82609907,-73.95150142,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.84262664,-74.13445876,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.80543961,-74.10973479,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.59058125,-74.15423793,Noise - Residential,Noise - Residential,Noise - Residential
40.88807745,-73.8971087,Noise - Vehicle,Noise - Residential,Noise - Residential
40.56165801,-73.85755036,Noise - Commercial,Noise - Residential,Noise - Residential
40.85089042,-73.87238474,Noise - Residential,Noise - Residential,Noise - Vehicle
40.52447098,-73.83282639,Noise - Commercial,Noise - Residential,Noise - Residential
40.85502231,-74.14929314,Noise - Helicopter,Noise - Helicopter,Noise - Commercial
40.64016395,-74.19379627,Noise - Residential,Noise - Residential,Noise - Residential
40.70214232,-74.13940355,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.78478015,-73.92677746,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.87981366,-74.07017645,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.6649553,-74.11467959,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.63603206,-73.81799202,Noise - Residential,Noise - Residential,Noise - Residential
40.5162072,-74.00589414,Noise - Residential,Noise - Residential,Noise - Residential
40.59884503,-73.79326805,Noise - Residential,Noise - Residential,Noise - Residential
40.75172502,-74.17896189,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.79717583,-73.94161184,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Commercial
40.8137034,-74.12456917,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.68561476,-73.85755036,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.84262664,-74.24818899,Noise - Vehicle,Noise - Residential,Noise - Residential
40.77651637,-74.09984521,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.8591542,-73.88721912,Noise - Residential,Noise - Commercial,Noise - Commercial
40.74759313,-73.80315764,Noise - Residential,Noise - Residential,Noise - Residential
40.53273477,-73.84766077,Noise - Commercial,Noise - Commercial,Noise - Residential
40.56165801,-73.97128059,Noise - Vehicle,Noise - Street/Sidewalk,Noise - Residential
40.82196718,-73.86249515,Noise - Residential,Noise - Residential,Noise - Residential
40.71040611,-73.77843367,Noise - Commercial,Noise - Commercial,Noise - Residential
40.88394555,-73.80810243,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.8632861,-74.16412752,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.79717583,-74.01578373,Noise - Commercial,Noise - Commercial,Noise - Helicopter
40.82609907,-74.13940355,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.9087369,-73.92677746,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.49967963,-74.09984521,Noise - Commercial,Noise - Vehicle,Noise - Commercial
40.88807745,-74.08501083,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.56165801,-74.04545249,Noise - Commercial,Noise - Commercial,Noise - Residential
40.64429584,-73.83282639,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.67321908,-73.95644622,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.52447098,-74.02072852,Noise - Residential,Noise - Residential,Noise - Residential
40.60710881,-73.80810243,Noise - Residential,Noise - Residential,Noise - Residential
40.63603206,-73.93172225,Noise - Residential,Noise - Vehicle,Noise - Residential
40.56992179,-73.78337847,Noise - Residential,Noise - Residential,Noise - Residential
40.61124071,-74.08501083,Noise - Residential,Noise - Residential,Noise - Residential
40.72280178,-73.99600456,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.78478015,-74.11467959,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.65669151,-73.84766077,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.68561476,-73.97128059,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.67321908,-74.03061811,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.8137034,-74.23829941,Noise - Vehicle,Noise - Residential,Noise - Residential
40.63603206,-74.00589414,Noise - Commercial,Noise - Commercial,Noise - Vehicle
40.71866989,-73.79326805,Noise - Commercial,Noise - Vehicle,Noise - Vehicle
40.74759313,-73.91688787,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.53273477,-73.96139101,Noise - Street/Sidewalk,Noise - Vehicle,Noise - Commercial
40.68148286,-73.76854409,Noise - Commercial,Noise - Residential,Noise - Residential
40.83436285,-74.15423793,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.79717583,-74.12951397,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.53686666,-74.23829941,Noise - Residential,Noise - Commercial,Noise - Commercial
40.68561476,-74.04545249,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.49967963,-74.21357544,Noise - Residential,Noise - Residential,Noise - Commercial
40.76825259,-73.83282639,Noise - Residential,Noise - Residential,Noise - Commercial
40.55339422,-73.87732953,Noise - Commercial,Noise - Commercial,Noise - Residential
40.8591542,-74.07512124,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.53273477,-74.0355629,Noise - Residential,Noise - Residential,Noise - Residential
40.56165801,-74.15918272,Noise - Commercial,Noise - Vehicle,Noise - Residential
40.83023096,-73.77843367,Noise - Residential,Noise - Residential,Noise - Residential
40.6153726,-73.82293681,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.64429584,-73.94655663,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.57818557,-73.79821284,Noise - Residential,Noise - Residential,Noise - Residential
40.54099855,-73.77348888,Noise - Residential,Noise - Residential,Noise - Residential
40.9087369,-74.11467959,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.64842773,-74.22346503,Noise - Residential,Noise - Residential,Noise - Residential
